,text,timestamp_ms,id,user.id,user.screen_name,hashtag,clean_text
990,"RT @TheMattFowler: As usual, those assigned to critique how others physically look are a cabal of cackling gargoyles. #GoldenGlobes",1421015234526,554404192690139136,2909375374,sla_tatanka,['GoldenGlobes'],": as usual, those assigned to critique how others physically look are a cabal of cackling gargoyles."
991,when does the red carpet for the golden globes start???,1421015234621,554404193088569344,1554175196,transsherlock,[],when does the red carpet for the golden globes start???
992,The Golden Globes will distract me from my tears. But that's still hours away,1421015234622,554404193092763648,150501760,jmmireles93,[],the golden globes will distract me from my tears. but that's still hours away
993,#Globes tonight! and almost time for the red carpet!!,1421015234736,554404193570922497,279927287,Katishcka,['Globes'],tonight! and almost time for the red carpet!!
994,RT @msleamichele: So excited for the #GoldenGlobes today! Looking back on dresses from years past! #GoldenGlobes2015 http://t.co/zFi6AohzGq,1421015234873,554404194145546240,222945480,LeamicheleArg,"['GoldenGlobes', 'GoldenGlobes2015']",: so excited for the today! looking back on dresses from years past!
995,Live from the red carpet at the @goldenglobes @bbcmundo @BBCNewsEnts @BBCNewsUS http://t.co/WszWDA7To9,1421015235331,554404196066148352,1604909736,bbc_gonzalez,[],live from the red carpet at the
996,@cafegabriel Would love to get you on our social commerce app http://t.co/z3TGpiJpzw the way to shop share &amp; earn #kikr #GoldenGlobes,1421015235808,554404198066843648,2895873722,myKikr,"['kikr', 'GoldenGlobes']",would love to get you on our social commerce app the way to shop share &amp; earn
997,@lanadelbabex E! has the red carpet,1421015236273,554404200017592321,2482990062,WordsOfLana,[],e! has the red carpet
998,RT @foodandwine: 9 last-minute snacks for a #GoldenGlobes party: http://t.co/Dwzhyj1X4W http://t.co/avBPIPweXj,1421015236285,554404200067915776,2802252502,kurogane1190,['GoldenGlobes'],: last-minute snacks for a party:
999,RT @WendellPierce: Headed to the Golden Globes. http://t.co/y8bbzv4NQI,1421015236385,554404200487354368,19815846,exgci,[],: headed to the golden globes.
1000,@madonnas_fault @MadonnaNation @goldenglobes @Madonna @eltonjohndotcom One of the all-time best moments.,1421015236673,554404201695281152,792833815,afabulous50,[],one of the all-time best moments.
1001,“@MoetUSA: Creating multiple mini Moët Moments on the @GoldenGlobes red carpet… http://t.co/5C4VVnQCvf” who doesn't love a single serve?,1421015236695,554404201787166720,2702040283,The_CazBar,[],: creating multiple mini mot moments on the red carpet who doesn't love a single serve?
1002,I wish I could just relax &amp; watch the golden globes tonight but no😖,1421015236805,554404202248929280,1005175231,katieeee107,[],i wish i could just relax &amp; watch the golden globes tonight but no
1003,"RT @POPSUGAR: The madness is about to begin. We're on the @goldenglobes red carpet, so follow us for all the action! #GoldenGlobes http://t…",1421015236821,554404202316038144,1614254946,notxjenxaniston,['GoldenGlobes'],": the madness is about to begin. we're on the red carpet, so follow us for all the action!"
1004,#PHOTOS @jamiechung1 at Disney's Golden Globes Nominations ! http://t.co/3AdWft0Gfp,1421015236848,554404202429304832,1916859978,OUAT_Source_FR,['PHOTOS'],at disney's golden globes nominations !
1005,Golden globes tonight,1421015236961,554404202903273473,1686430754,_directingyou,[],golden globes tonight
1006,A tense Hollywood 2 exhale at glitzy Golden Globes #BeverlyHilton #ElettraWiedemann #executiveproducer #GoldenGlobes http://t.co/Mhy0oD2c76,1421015236977,554404202969980928,935856134,TennesseeRecord,"['BeverlyHilton', 'ElettraWiedemann', 'executiveproducer', 'GoldenGlobes']",a tense hollywood exhale at glitzy golden globes
1007,@WendellPierce I expect you looking dapper on the red carpet,1421015237007,554404203096195072,493532368,LosDaGooner,[],i expect you looking dapper on the red carpet
1008,RT @nbc: Get ready to see all of your favorite stars! Tune-into the #GoldenGlobes at 8pm ET on NBC. http://t.co/lTeGYZVzYx,1421015237394,554404204719390720,2278426382,militantdandies,['GoldenGlobes'],: get ready to see all of your favorite stars! tune-into the at pm et on nbc.
1009,I want to Allison Tolman. She is nominated for her first golden globe!!! #ERedCarpet,1421015237412,554404204794892288,71326341,MayanPrincess88,['ERedCarpet'],i want to allison tolman. she is nominated for her first golden globe!!!
1010,RT @pghdads: @PaulReverePress ; It will be a sad day if Bush is the GOP nominee.,1421015237472,554404205046145024,1431744560,Condorian2487,[],: ; it will be a sad day if bush is the gop nominee.
1011,RT @goldenglobes: The #GoldenGlobes #RedCarpet is open! Here they come...,1421015237482,554404205088493569,266108433,francesbraxton,"['GoldenGlobes', 'RedCarpet']",: the is open! here they come...
1012,You probably won't see any of this: http://t.co/rIDaufULJZ happen at today's #GoldenGlobes... Silco,1421015237509,554404205201743872,272415761,995starfm,['GoldenGlobes'],you probably won't see any of this: happen at today's ... silco
1013,"@thebenshow Are you there as a nominee, or spectator? #GoldenGlobes",1421015237730,554404206128672769,19165723,teresadf,['GoldenGlobes'],"are you there as a nominee, or spectator?"
1014,"RT @BritishVogue: Ahead of the 2015 Golden Globe Awards tonight, see this year's nominees in Vogue: http://t.co/70lWNEOVBe http://t.co/zohX…",1421015237814,554404206481002496,2260771388,666_richards,[],": ahead of the golden globe awards tonight, see this year's nominees in vogue:"
1015,RT @GoldDerby: EXCLUSIVE Full rundown of tonight's #GoldenGlobes ceremony. All categories &amp; presenters. http://t.co/G7NLkWA4pk http://t.co/…,1421015237910,554404206883663872,63014260,karollyon,['GoldenGlobes'],: exclusive full rundown of tonight's ceremony. all categories &amp; presenters.
1016,RT @WendellPierce: Headed to the Golden Globes. http://t.co/y8bbzv4NQI,1421015237925,554404206946574338,37635220,DamienCooke9,[],: headed to the golden globes.
1017,As much as I'm looking forward to #enews red carpet I'm NOT looking forward to awards season without  @Joan_Rivers. :(,1421015237990,554404207219204096,2555945988,SamiJoy45,['enews'],as much as i'm looking forward to red carpet i'm not looking forward to awards season without .
1018,RT @JamesCheetham2: Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/m4WpAc7o1m … htt…,1421015238019,554404207340826624,129708253,eyesbymskitty,['GoldenGlobes'],: variety: george clooney will receive the cecil b. demille award at tonight's htt
1019,"I guess @MakeupByCari will be adding her 2 cents on the Golden Globe's tonight's, &amp; tomorrow during the OH St, it's a gimme #Bakerisms",1421015238131,554404207810605057,37731634,ROBR813,['Bakerisms'],"i guess will be adding her cents on the golden globe's tonight's, &amp; tomorrow during the oh st, it's a gimme"
1020,"Didn't realize how long #Boyhood was when I decided to try to get a viewing in before the #GoldenGlobes tonight! Really enjoying it, though.",1421015238349,554404208724938752,82365571,chrisalyss,"['Boyhood', 'GoldenGlobes']","didn't realize how long was when i decided to try to get a viewing in before the tonight! really enjoying it, though."
1021,RT @goldenglobes: BTS photos from today's final #GoldenGlobes preparations. #redcarpet #comerainorshine http://t.co/5TfglKAYln,1421015238371,554404208817229824,2375699922,Lady_Andro,"['GoldenGlobes', 'redcarpet', 'comerainorshine']",: bts photos from today's final preparations.
1022,Who likes #Brunch #access #goldenglobes #chef #chefjaimelaurita RT,1421015238433,554404209077276672,237997553,chefjmelaurita,"['Brunch', 'access', 'goldenglobes', 'chef', 'chefjaimelaurita']",who likes rt
1023,"Looking through the list of Golden Globe nominations, a single tear rolled down my cheek. No Big Bang Theory.",1421015238605,554404209798709248,286312798,Gutmaker,[],"looking through the list of golden globe nominations, a single tear rolled down my cheek. no big bang theory."
1024,"RT @VVFriedman: Interesting: usually by #GoldenGlobes red carpet minus 36 minutes, the designer credit announcements have started to roll i…",1421015239181,554404212214206464,325770121,AggiAshagre,['GoldenGlobes'],": interesting: usually by red carpet minus minutes, the designer credit announcements have started to roll i"
1025,RT @Anythingbatch: All the winners are in those briefcases @goldenglobes :-) http://t.co/aMeUWDnNbm,1421015239344,554404212898275328,2964009663,oddprojecteer,[],: all the winners are in those briefcases
1026,Racing home soon to watch the golden globes.,1421015239365,554404212986359808,28299071,stixx_ultRA,[],racing home soon to watch the golden globes.
1027,"My favorite nominees for #GoldenGlobes 
#Boyhood #RosamundPike  and #JakeGyllenhaal",1421015239466,554404213409992704,928616736,andreaperego5,"['GoldenGlobes', 'Boyhood', 'RosamundPike', 'JakeGyllenhaal']",my favorite nominees for and
1028,RT @cussincori: We all know the #GoldenGlobes are on tonight right?? Charging up the tweetpiece,1421015239547,554404213749719040,16561598,kcorcutt,['GoldenGlobes'],: we all know the are on tonight right?? charging up the tweetpiece
1029,I wanna watch the Golden Globes but then I've got an exam tomorrow so it's not the wisest idea :-((,1421015239666,554404214248841217,232610633,ItsS4na_,[],i wanna watch the golden globes but then i've got an exam tomorrow so it's not the wisest idea
1030,"@eonline La red carpet d los globos d oro IN MEMORIA 
Joan Rivers",1421015239751,554404214605361154,151269127,copappp,[],la red carpet d los globos d oro in memoria joan rivers
1031,"TWEET OUR LIVE PHOTO-STREAM LINK CAPTIONED ""LIVE PHOTO STREAM  #GOLDENGLOBES RED CARPET @newzcard"" &amp; WE'LL FOLLOW U  http://t.co/3vCMK7KoT5""",1421015239997,554404215636770816,1703853373,newzcard,['GOLDENGLOBES'],"tweet our live photo-stream link captioned ""live photo stream red carpet "" &amp; we'll follow u """
1032,"RT @MarioLopezExtra: A little rain won't stop us from hitting the red carpet today...

#Globes   #Extra http://t.co/u8OZLDGdC8",1421015240250,554404216698318848,2777167137,nestorsoriano11,"['Globes', 'Extra']",: a little rain won't stop us from hitting the red carpet today...
1033,It's really nice of Peyton Manning &amp; Andrew Luck to be the opening act for the Tina Fey &amp; Amy Poehler Awards Show. #Colts #GoldenGlobes2015,1421015240395,554404217306103808,20242575,LaurenLaski,"['Colts', 'GoldenGlobes2015']",it's really nice of peyton manning &amp; andrew luck to be the opening act for the tina fey &amp; amy poehler awards show.
1034,RT @Fozdike: Lots of British nominees at the Golden Globes and not one UK channel showing the ceremony. Bloody typical,1421015240461,554404217583329280,19086955,MickyBell,[],: lots of british nominees at the golden globes and not one uk channel showing the ceremony. bloody typical
1035,RT @newzcard: See which celeb just arrived to the #GoldenGlobes red carpet: http://t.co/nogKsgX2b0,1421015240691,554404218547617793,2897868078,CMHoldswroth,['GoldenGlobes'],: see which celeb just arrived to the red carpet:
1036,RT @goldenglobes: BTS photos from today's final #GoldenGlobes preparations. #redcarpet #comerainorshine http://t.co/5TfglKAYln,1421015240745,554404218774487040,1965505088,trenzxlore,"['GoldenGlobes', 'redcarpet', 'comerainorshine']",: bts photos from today's final preparations.
1037,RT @gleek: Some of the best Golden Globe moments #glee http://t.co/CPA9bDRkPV,1421015240881,554404219344928768,514482416,Hemmlas,['glee'],: some of the best golden globe moments
1038,RT @RWitherspoon: Today's the day! My super top secret AM beauty trick... #GoldenGlobes #GGPrep ☕️☕️☕️😮 http://t.co/3W6sswYIVJ,1421015240936,554404219575599104,2333354598,ArwaAlfakry90,"['GoldenGlobes', 'GGPrep']",: today's the day! my super top secret am beauty trick...
1039,RT @Forbes: Ava DuVernay is the first African-American woman to be nominated in the best director category at the Golden Globes: http://t.c…,1421015241282,554404221026451457,337406543,CHERYLM1937,[],: ava duvernay is the first african-american woman to be nominated in the best director category at the golden globes:
1040,"RT @TVGuide: Sorry, #GoldenGlobes fans – Amy Poehler and Tina Fey say they’re done hosting after this year http://t.co/F2Ki3AVF7b",1421015241599,554404222356430849,73375526,Jennijenni19,['GoldenGlobes'],": sorry, fans amy poehler and tina fey say theyre done hosting after this year"
1041,Having showered &amp; with fresh PJs I feel polished enough to judge the Beautiful People. Bring on the red carpet! #GoldenGlobes,1421015241694,554404222754910208,52129686,cswirth,['GoldenGlobes'],having showered &amp; with fresh pjs i feel polished enough to judge the beautiful people. bring on the red carpet!
1042,RT @TODAYshow: Having fun on the #GoldenGlobes red carpet w/ the ladies of @todayshow https://t.co/8HvVHvuHKZ,1421015242093,554404224428437504,2248861878,wt9072,['GoldenGlobes'],: having fun on the red carpet w/ the ladies of
1043,RT @ELLEmagazine: 10 absolutely *PRICELESS* drunk moments at the #GoldenGlobes: http://t.co/7KRKrgcDje http://t.co/wEslk6qbpY,1421015242222,554404224969478144,2260771388,666_richards,['GoldenGlobes'],: absolutely *priceless* drunk moments at the :
